dataset,protein_id,beta_param_1,beta_param_2,beta_param_3,melt_point,rmse
Bacillus_subtilis_168_lysate_R1,O34842_mhqD,1.18041219795075,-32.7083894370266,-37.6585138195908,43.1151,0.140509708282963
Bacillus_subtilis_168_lysate_R1,O34844_yodB,20.4384000541516,-0.736017871200675,-1.09973993080075,NaN,0.139271361048246
Bacillus_subtilis_168_lysate_R1,O34847_accA,0.98954479890482,-29.8576773552757,-34.9027626300387,40.7836,0.054336893591438
Bacillus_subtilis_168_lysate_R1,O34851_ykfA,1.22921344479419,-33.4192104695308,-38.8854702296802,45.1489,0.22318037505703
Bacillus_subtilis_168_lysate_R1,O34857_rok,2.32623244042684,-0.755035800637356,-1.32333952110007,NaN,0.180125329776217
Bacillus_subtilis_168_lysate_R1,O34858_argH,1.30388246707845,-33.9117753491798,-40.02462471183,47.41,0.19025622822492
Bacillus_subtilis_168_lysate_R1,O34860_rsbRB,1.13423754644197,-33.6046044415041,-40.4800216050721,49.457,0.115644600393322
Bacillus_subtilis_168_lysate_R1,O34863_uvrA,1.05253747564463,-32.1308247774412,-37.4974917327962,43.7147,0.0827189923407587
Bacillus_subtilis_168_lysate_R1,O34866_yodJ,1.24306194758649,-33.7995339619516,-39.7769537361619,46.921,0.236083750264561
Bacillus_subtilis_168_lysate_R1,O34872_ytiB,1.06315336536997,-30.1738956443376,-44.0985445529132,89.2487,0.11972286527881
Bacillus_subtilis_168_lysate_R1,O34876_ftsX,1.00722805148797,-31.2093453692234,-36.5637567189087,42.8567,0.0481908944864849
Bacillus_subtilis_168_lysate_R1,O34877_pksD,1.13099744040565,-31.772596349702,-35.739130383096,39.7598,0.0501147931297125
Bacillus_subtilis_168_lysate_R1,O34881_ytvB,1.04927864987414,-31.2839866831983,-35.6736586496736,40.3466,0.0413394147126479
Bacillus_subtilis_168_lysate_R1,O34882_yolI,5.29875581104228,-0.524809826304958,-0.874533298613746,NaN,0.140415197645568
Bacillus_subtilis_168_lysate_R1,O34885_ydiS,1.03975673538387,-31.9952583182994,-37.2410183896273,43.2592,0.0939684071082042
Bacillus_subtilis_168_lysate_R1,O34894_ezrA,1.18695515240221,-33.1081081674008,-38.8576324713087,45.66,0.0738664543779262
Bacillus_subtilis_168_lysate_R1,O34897_ykuT,1.0396961181933,-33.4950388206653,-42.5345456481759,57.1213,0.0888988435277802
Bacillus_subtilis_168_lysate_R1,O34899_yvqK,0.870484302308337,-14.4841816907921,-73.564430511674,NaN,0.183119130310025
Bacillus_subtilis_168_lysate_R1,O34903_ykoG,0.996749640487442,-31.3750483435371,-36.6870567180222,42.8856,0.0770627218808576
Bacillus_subtilis_168_lysate_R1,O34908_ykoX,1.40057261541321,-33.751527930669,-39.4084822714908,45.974,0.15724932717841
Bacillus_subtilis_168_lysate_R1,O34909_yerA,1.09300746032256,-32.6297502511469,-38.746436188658,46.3077,0.0564178194719848
Bacillus_subtilis_168_lysate_R1,O34910_yobT,0.981178229732737,-31.4200021553363,-36.119886865478,41.2719,0.144370422053802
Bacillus_subtilis_168_lysate_R1,O34911_ykoF,1.04668635908113,-33.0306418586552,-40.5185150565428,51.0143,0.0780885658416327
Bacillus_subtilis_168_lysate_R1,O34912_hisI,1.02722150692957,-32.9070407842991,-41.3553378433374,54.4114,0.122168139995925
Bacillus_subtilis_168_lysate_R1,O34916_ykuR,1.16482863784907,-33.1920399468809,-39.0530193349402,46.0518,0.114437689289988
Bacillus_subtilis_168_lysate_R1,O34921_ytoI,1.1186701562312,-32.3261356630234,-37.7864704609063,44.1502,0.033556692952296
Bacillus_subtilis_168_lysate_R1,O34924_ytoP,1.01972391805829,-30.4907895669706,-47.3121335522702,129.7065,0.089868920846809
Bacillus_subtilis_168_lysate_R1,O34925_deoD,1.23824269952422,-33.9373142137563,-40.5030410132685,48.7763,0.169401602033621
Bacillus_subtilis_168_lysate_R1,O34930_rapK,1.06338875068044,-32.1172267132516,-37.7581163505064,44.4739,0.0451712669366662
Bacillus_subtilis_168_lysate_R1,O34932_coaE,1.1617814976826,-32.4925915174611,-37.3890519452463,42.7755,0.130835930363127
Bacillus_subtilis_168_lysate_R1,O34934_nadK2,NaN,NaN,NaN,NaN,NaN
Bacillus_subtilis_168_lysate_R1,O34940_yvrE,1.05320596901779,-32.3288144698281,-38.20352764193,45.3342,0.10110596205433
Bacillus_subtilis_168_lysate_R1,O34942_recG,0.972150578445425,-29.3684481886728,-35.5611036528673,43.8104,0.0817150357897926
Bacillus_subtilis_168_lysate_R1,O34943_ytpR,1.2080299196307,-23.8412020481491,-31.3108814381822,45.2548,0.100073984811123
Bacillus_subtilis_168_lysate_R1,O34944_ytjP,1.17303542892027,-40.0933177758186,-60.6755876914971,144.4141,0.15267271066108
Bacillus_subtilis_168_lysate_R1,O34947_yoaZ,1.05485737035451,-32.7700983773017,-38.667471341546,45.7859,0.142677745576657
Bacillus_subtilis_168_lysate_R1,O34948_ykwC,1.1338178139811,-32.1099288866352,-36.4518619294021,41,0.106623578384407
Bacillus_subtilis_168_lysate_R1,O34949_ykoM,1.11282510076969,-32.3246467816146,-37.6434514199591,43.7569,0.0608083766497097
Bacillus_subtilis_168_lysate_R1,O34951_bceR,1.10243348684213,-32.6713253506938,-38.1127205033003,44.407,0.143076743027798
Bacillus_subtilis_168_lysate_R1,O34962_ytsJ,1.0012252418754,-30.8852083889548,-35.7028896221815,41.0922,0.0452944044430403
Bacillus_subtilis_168_lysate_R1,O34966_znuA,2.01726143255738,-33.2797084839013,-37.4363023870644,41.6504,0.118963994152163
Bacillus_subtilis_168_lysate_R1,O34968_yerB,1.09850617130917,-35.0918774685825,-45.6798596690308,64.6822,0.1266716508254
Bacillus_subtilis_168_lysate_R1,O34969_yfjR,1.04485128133649,-31.6962822529246,-37.1981375297399,43.7059,0.0649447499213855
Bacillus_subtilis_168_lysate_R1,O34973_ytaP,1.01442051111272,-29.4351481279821,-36.3528558072381,46.3137,0.0587723029709859
Bacillus_subtilis_168_lysate_R1,O34981_dapH,1.02661800813576,-31.3059118682838,-35.8620725144024,40.793,0.0550671181908852
Bacillus_subtilis_168_lysate_R1,O34984_yodQ,10.8622838831806,-0.601271247002177,-0.941973950478683,NaN,0.178582534710228
Bacillus_subtilis_168_lysate_R1,O34989_yvrG,18.2267060530463,-3.11397395744715,-4.28555425561471,NaN,0.0759866763034052
Bacillus_subtilis_168_lysate_R1,O34990_purU,1.07250947601159,-31.8927364925478,-36.5362881871014,41.5628,0.083937823879052
Bacillus_subtilis_168_lysate_R1,O34994_ccpN,1.06286834352275,-31.6611347659353,-36.1935785148164,41.062,0.0492717287638537
Bacillus_subtilis_168_lysate_R1,O34996_polA,1.29732145729744,-23.3213131706836,-28.1958077280494,34.6509,0.112602974894729
Bacillus_subtilis_168_lysate_R1,O34997_ykoY,0.965273710124629,-28.6884549040655,-36.0820135721796,47.5451,0.0959777692943193
Bacillus_subtilis_168_lysate_R1,O35000_nagB,1.15917502815808,-32.3437121204184,-36.8275069599728,41.5752,0.135645418460031
Bacillus_subtilis_168_lysate_R1,O35004_ydjH,1.03835805955872,-27.8548942284181,-38.8908580650297,66.5693,0.0696699296027284
Bacillus_subtilis_168_lysate_R1,O35007_yvrP,1.03919537512527,-27.4008392752919,-32.6981169122519,39.37,0.0562935313211848
Bacillus_subtilis_168_lysate_R1,O35010_ykfC,1.23809118434521,-33.3258155697187,-38.7614835256407,44.9808,0.177444831038378
Bacillus_subtilis_168_lysate_R1,O35013_ytkD,1.23956471767815,-33.0304537879993,-38.7940761386891,45.6312,0.0894365218338472
Bacillus_subtilis_168_lysate_R1,O35014_ykuI,1.16729924416019,-32.7657842987092,-38.0780639325933,44.1374,0.0815257831498434
Bacillus_subtilis_168_lysate_R1,O35016_yfkJ,1.02003174956202,-30.5785417112754,-35.7194004261176,41.6957,0.0468248716125509
Bacillus_subtilis_168_lysate_R1,O35019_yfkK,997.667091273168,-1.24089956494915,-1.5899683150161,NaN,0.0966545914329264
Bacillus_subtilis_168_lysate_R1,O35020_mnmA,1.14252515810195,-32.2649168139684,-36.8463981753768,41.7495,0.0865594022483631
Bacillus_subtilis_168_lysate_R1,O35022_azoR1,1.07443441242203,-32.5551695048281,-38.5656763591133,45.929,0.119199653946595
Bacillus_subtilis_168_lysate_R1,O35024_mntC,1.76760381593233,-22.2247144028928,-26.2246689166692,31.053,0.0407466086068589
Bacillus_subtilis_168_lysate_R1,O35025_ydiR,1.06600168590522,-32.7650620768004,-39.5919910855291,48.6137,0.0911158512195065
Bacillus_subtilis_168_lysate_R1,O35031_acyP,1.22950792097735,-34.6318120806755,-43.815109403695,58.4057,0.146228501014915
Bacillus_subtilis_168_lysate_R1,O35033_coaBC,1.07809980405592,-31.6699195087693,-36.1662655583273,40.9779,0.0416972691790621
Bacillus_subtilis_168_lysate_R1,O35041_yfjT,17.0119177067792,-1.91149335187655,-2.66993316728966,NaN,0.185683534724272
Bacillus_subtilis_168_lysate_R1,O35043_yfkC,1.07582974527516,-21.44110104471,-87.4912038231521,NaN,0.314489120665974
Bacillus_subtilis_168_lysate_R1,O35044_bceS,1.03482588240272,-28.5095545568157,-33.1865968368421,38.554,0.0318959498337756
Bacillus_subtilis_168_lysate_R1,O35046_yocD,1.07902879388195,-32.548736402423,-37.8994548246458,44.0466,0.18764624199509
Bacillus_subtilis_168_lysate_R1,O54408_relA,1.03246852270666,-31.4115013950306,-36.1262940761285,41.3031,0.0458715883462002
Bacillus_subtilis_168_lysate_R1,O68260_yoyC,1.30027604694902,-32.8954798626084,-37.7672637929911,43.0827,0.123705971684536
Bacillus_subtilis_168_lysate_R1,P00497_purF,1.28475052725253,-33.6301970540988,-39.8143632445078,47.3727,0.141981329806802
Bacillus_subtilis_168_lysate_R1,P00691_amyE,0.910626279331849,-27.8679475933935,-39.2139067524811,68.8681,0.113937992698777
Bacillus_subtilis_168_lysate_R1,P02394_rplL,1.01053502357557,-30.6390981834272,-37.0906281892485,45.6767,0.114105941248954
Bacillus_subtilis_168_lysate_R1,P02968_hag,0.824844587371456,-11.9566864763217,-63.9891824354087,NaN,0.402318411521347
Bacillus_subtilis_168_lysate_R1,P04189_aprE,1.09100058518676,-36.214077451182,-50.4836381340002,85.9841,0.162911778484501
Bacillus_subtilis_168_lysate_R1,P04990_thrC,1.13184209296763,-32.9263129202848,-38.9254433463683,46.2183,0.097190193596606
Bacillus_subtilis_168_lysate_R1,P05096_dnaG,1.05418690621887,-31.7064914109131,-36.3561051871153,41.4059,0.0677426801067035
Bacillus_subtilis_168_lysate_R1,P05645_leuB,0.997784480295566,-30.2796547344679,-35.5406586936915,41.7668,0.0309727947299729
Bacillus_subtilis_168_lysate_R1,P05648_dnaA,1.03704478548235,-31.5243217423905,-36.3805137749599,41.7796,0.0604053287348517
Bacillus_subtilis_168_lysate_R1,P05649_dnaN,1.13701423389512,-32.2100725115581,-36.992844819824,42.2176,0.0519395148753891
Bacillus_subtilis_168_lysate_R1,P05650_yaaA,1.27437691313654,-33.4822726438362,-39.5545428337079,46.9166,0.197011694569306
Bacillus_subtilis_168_lysate_R1,P05651_recF,1.19689958906318,-31.8344537238552,-35.3479595192513,38.7499,0.0880746754023154
Bacillus_subtilis_168_lysate_R1,P05652_gyrB,1.12954828671478,-32.165625026041,-36.7222050045252,41.5935,0.0808090511127418
Bacillus_subtilis_168_lysate_R1,P05653_gyrA,0.921670207311881,-31.9604479089969,-40.1516323087094,52.7921,0.145800560719907
Bacillus_subtilis_168_lysate_R1,P05654_pyrB,2.42158478049184,-8.85740517148194,-12.8696330701568,25.4313,0.0979907078499533
Bacillus_subtilis_168_lysate_R1,P05657_rpmA,37.5868627811764,-0.575025332806608,-0.843013199069625,NaN,0.202549651739781
Bacillus_subtilis_168_lysate_R1,P06222_sigE,1.20100155863012,-33.6843415655451,-40.085271597464,48.0629,0.130626559427699
Bacillus_subtilis_168_lysate_R1,P06224_sigA,18.7014802987701,-2.854198800793,-3.94001344055677,NaN,0.0625327984125753
Bacillus_subtilis_168_lysate_R1,P06533_sinR,6.03561195121309,-1.02969746415422,-1.57176415601333,NaN,0.236762557802439
Bacillus_subtilis_168_lysate_R1,P06534_spo0A,1.17227669508856,-33.1476755037198,-39.8586584145431,48.5612,0.098584233752998
Bacillus_subtilis_168_lysate_R1,P06567_dnaI,0.975583711752202,-30.9746532995551,-35.8711202874245,41.385,0.0942966966075801
Bacillus_subtilis_168_lysate_R1,P06574_sigB,3.2964248405844,-0.7261137541208,-1.21993997095204,NaN,0.135533177662225
Bacillus_subtilis_168_lysate_R1,P06628_spo0F,1.09514880819807,-31.9857172794589,-40.5328362144196,54.2046,0.146071003003938
Bacillus_subtilis_168_lysate_R1,P06629_ywjG,1.0252779589326,-31.1127680614362,-35.7766548921574,40.8944,0.0523222365974737
Bacillus_subtilis_168_lysate_R1,P07343_fumC,1.35431165963188,-34.3411660868541,-40.8433317364787,48.9294,0.295009701158199
Bacillus_subtilis_168_lysate_R1,P07601_trpA,0.987933108310467,-30.9757394076543,-36.0863407414785,41.9687,0.0633410557287557
Bacillus_subtilis_168_lysate_R1,P07819_sacA,1.34547920907081,-33.7324308019501,-39.5876644089789,46.5133,0.104361724283545
Bacillus_subtilis_168_lysate_R1,P07860_sigF,1.03196757225275,-31.3575805324118,-36.532725376969,42.4903,0.0507080912427562
Bacillus_subtilis_168_lysate_R1,P08064_sdhC,1.19567829032759,-33.2924403291859,-39.1766427353797,46.2069,0.1053017724392
Bacillus_subtilis_168_lysate_R1,P08065_sdhA,0.988463560859603,-31.8114636970078,-36.943380181944,42.7821,0.156791481347057
Bacillus_subtilis_168_lysate_R1,P08066_sdhB,1.09857831538928,-31.5742633187862,-35.7519643110919,40.088,0.0707736772455223
Bacillus_subtilis_168_lysate_R1,P08164_nadE,1.20169520298414,-33.0423065368214,-38.4111568943214,44.542,0.170229348146027
Bacillus_subtilis_168_lysate_R1,P08495_lysC,0.990530650744621,-29.5255347184125,-34.9700307261075,41.6352,0.0290051194296596
Bacillus_subtilis_168_lysate_R1,P08750_dacA,1.50833570381148,-34.7205709663698,-41.1605289542635,49.0714,0.306815620255722
Bacillus_subtilis_168_lysate_R1,P08821_hupA,1.19159327011768,-31.6196636761924,-34.9129744510049,38.0395,0.0549156537391422
Bacillus_subtilis_168_lysate_R1,P08838_ptsI,1.10782176726561,-33.4007820310788,-39.7756563490122,47.7419,0.201592941002994
Bacillus_subtilis_168_lysate_R1,P08874_abrB,1.23997778324781,-31.4587031373574,-34.278770653183,36.8354,0.13357972068561
Bacillus_subtilis_168_lysate_R1,P08877_ptsH,1.18423520601209,-33.2275201416277,-39.3416541988417,46.8172,0.193522473051883
Bacillus_subtilis_168_lysate_R1,P09122_dnaX,1.00707945146949,-31.242832354452,-36.8022393708459,43.4697,0.0469975580240916
Bacillus_subtilis_168_lysate_R1,P09124_gapA,1.01369443172633,-31.1897653238547,-37.441241384084,45.4956,0.039550437195082
Bacillus_subtilis_168_lysate_R1,P09339_citB,1.84989604077038,-16.4101554852401,-20.9457655655625,28.4242,0.190610513807224
Bacillus_subtilis_168_lysate_R1,P0CI73_glmS,1.14818629037349,-32.8327760872398,-38.3754430619515,44.8331,0.0776397012950122
Bacillus_subtilis_168_lysate_R1,P0CI74_gpsB,15.841140599023,-1.44783703844076,-2.08160240128813,NaN,0.179247217869658
Bacillus_subtilis_168_lysate_R1,P0CI75_birA,1.14469338331427,-32.1404233803211,-36.7557384947383,41.7201,0.0566195260654477
Bacillus_subtilis_168_lysate_R1,P0CI76_rtp,1.12786298733367,-32.3171162492919,-37.4088893037801,43.1332,0.0578871243368064
Bacillus_subtilis_168_lysate_R1,P0CI79_thyA1,1.04587563086314,-33.5034430695791,-40.3097407364391,49.1555,0.196002441265219
Bacillus_subtilis_168_lysate_R1,P0CI80_xylA,1.11090918516086,-31.7800067561522,-36.0528848013889,40.5178,0.0201316255646869
Bacillus_subtilis_168_lysate_R1,P10725_alr1,1.06874733949845,-34.6775966064849,-46.6489432597279,71.6079,0.082239192590918
Bacillus_subtilis_168_lysate_R1,P10727_spoIIAA,1.17089927132635,-34.4820925005712,-44.3109843857243,60.9903,0.0859496869252148
Bacillus_subtilis_168_lysate_R1,P10728_spoIIAB,1.17487233352136,-32.5471699175974,-37.7230592310004,43.5691,0.0636509036345855
Bacillus_subtilis_168_lysate_R1,P10943_hutP,1.10396418739906,-32.3679707113518,-38.2209169332392,45.3051,0.0562149431067818
Bacillus_subtilis_168_lysate_R1,P10944_hutH,1.05594943024656,-28.3056989910729,-42.9862130130664,104.1987,0.0995612164193947
Bacillus_subtilis_168_lysate_R1,P11018_isp,2.5988277742792,-0.455374115765385,-0.805548637917505,NaN,0.129113125284428
Bacillus_subtilis_168_lysate_R1,P11044_thyA2,1.00168398800714,-30.72562339105,-35.4812097873528,40.7807,0.0411841739861692
Bacillus_subtilis_168_lysate_R1,P11065_hpr,1.08417672285799,-32.4447257491282,-38.8647496553218,47.069,0.0823986758322597
Bacillus_subtilis_168_lysate_R1,P11469_ysmA,1.39688327504142,-34.820218555017,-41.7141996815081,50.5273,0.183041598475005
Bacillus_subtilis_168_lysate_R1,P11742_ogt,38.475093740816,-3.83981031833168,-5.00511001551606,NaN,0.0909859841321783
Bacillus_subtilis_168_lysate_R1,P11998_ribH,1.06405381807268,-15.406137777478,-79.9370365173346,NaN,0.18673796961364
Bacillus_subtilis_168_lysate_R1,P12011_gntK,1.15471744721139,-32.1740441337533,-36.6950708861034,41.5109,0.0452419555074281
Bacillus_subtilis_168_lysate_R1,P12012_gntP,46.2924918925019,-1.47667202974468,-2.01575362598946,NaN,0.202798376172033
Bacillus_subtilis_168_lysate_R1,P12013_gntZ,1.32219681594652,-33.7732433103243,-39.615767794695,46.5136,0.185197100970593
Bacillus_subtilis_168_lysate_R1,P12039_purD,1.09925886832837,-32.0487891970528,-37.0588647118009,42.6694,0.0412378728908916
Bacillus_subtilis_168_lysate_R1,P12041_purQ,1.01866511513466,-30.8285797040016,-35.6990993379081,41.1822,0.0522352531115431
Bacillus_subtilis_168_lysate_R1,P12042_purL,472.670276977627,-1.52995706112525,-1.9647771444344,NaN,0.0936321804540299
Bacillus_subtilis_168_lysate_R1,P12043_purM,0.988755809616713,-29.9029568299053,-35.312712966392,41.8622,0.0371566478454237
Bacillus_subtilis_168_lysate_R1,P12044_purE,1.14561216930203,-34.557107431414,-44.9955301715272,63.751,0.103494389948611
Bacillus_subtilis_168_lysate_R1,P12045_purK,1.07762457269219,-31.7942868080554,-36.4877922205822,41.601,0.0389956666985523
Bacillus_subtilis_168_lysate_R1,P12046_purC,1.05759680029086,-31.7729489930498,-37.2286984567896,43.6437,0.0376627236754834
Bacillus_subtilis_168_lysate_R1,P12047_purB,1.14659916707844,-34.2970440400226,-41.6413861681522,51.5283,0.212849665635785
Bacillus_subtilis_168_lysate_R1,P12048_purH,1.06621341868751,-31.812227110951,-36.5316725652522,41.685,0.0676373761412189
Bacillus_subtilis_168_lysate_R1,P12049_purS,1.01349749271055,-30.6386238097484,-38.4319500357725,50.3828,0.0988403650315422
Bacillus_subtilis_168_lysate_R1,P12425_glnA,0.991866214386816,-0.489461030672188,-1.01647610687287,NaN,0.239585730022808
Bacillus_subtilis_168_lysate_R1,P12464_rpoE,1.70287935017502,-0.485968113736706,-0.868421110062528,NaN,0.248491629695206
Bacillus_subtilis_168_lysate_R1,P12669_nin,1.39627959146814,-35.8337605157482,-44.4176059598623,56.9604,0.246490785911713
Bacillus_subtilis_168_lysate_R1,P12874_rpsQ,0.736173658165937,-16.4886202361723,-77.0542086310237,NaN,0.392061203876832
Bacillus_subtilis_168_lysate_R1,P12875_rplN,1.19364119163843,-32.2631511975559,-37.0022349105533,42.1531,0.0842116960041386
Bacillus_subtilis_168_lysate_R1,P12877_rplE,1.01988856533211,-30.6869894126138,-35.7271539380283,41.5148,0.0435379786763102
Bacillus_subtilis_168_lysate_R1,P12879_rpsH,1.14243814538683,-31.8833860973834,-36.214862346509,40.7612,0.076276294369017
Bacillus_subtilis_168_lysate_R1,P12946_ctaA,0.775259150564885,-31.9216076741634,-104.42195307542,NaN,0.143173405134086
Bacillus_subtilis_168_lysate_R1,P13242_pyrG,1.01196170090288,-31.3518224087034,-36.5847522536149,42.6448,0.0459559791220226
Bacillus_subtilis_168_lysate_R1,P13243_fbaA,1.06257005365132,-32.5355555974731,-38.2137744689551,44.9502,0.129718921847359
Bacillus_subtilis_168_lysate_R1,P13267_polC,39.2126975867404,-4.05750042991202,-5.22385407165192,NaN,0.128671795225036
Bacillus_subtilis_168_lysate_R1,P13484_tagE,0.909057399018481,-31.2097926346236,-37.9744547160055,47.1577,0.170467593899223
Bacillus_subtilis_168_lysate_R1,P13485_tagF,0.879808990288356,-29.0072032670444,-35.6145873435055,44.9088,0.179129360176242
Bacillus_subtilis_168_lysate_R1,P13714_ldh,1.02732512335076,-26.7753440792965,-34.8139831741321,49.1682,0.0608366912545946
Bacillus_subtilis_168_lysate_R1,P13792_phoP,1.14005460484777,-32.9092618893329,-38.425683086995,44.8285,0.12642307841407
Bacillus_subtilis_168_lysate_R1,P13799_degS,1.01979258742291,-30.9994042485189,-35.5915544979725,40.6025,0.0303383931874312
Bacillus_subtilis_168_lysate_R1,P13800_degU,1.11388069286601,-32.3162325264284,-37.5836415768604,43.6084,0.0540334799003099
Bacillus_subtilis_168_lysate_R1,P14016_cotE,1.10842231807359,-34.2098050071137,-43.6473449866211,59.1815,0.0594929132446926
Bacillus_subtilis_168_lysate_R1,P14192_glmU,0.91091803151086,-35.3118968231034,-106.76180563791,NaN,0.0671560237274282
Bacillus_subtilis_168_lysate_R1,P14193_prs,1.13522433874324,-31.8106051874953,-35.7950014548315,39.8391,0.0396222766571313
Bacillus_subtilis_168_lysate_R1,P14194_ctc,1.08214870845751,-32.9425585603384,-39.1483649585982,46.8424,0.42352008904969
Bacillus_subtilis_168_lysate_R1,P14203_yuxH,1.08050052748119,-31.8847279710071,-36.844687921159,42.3857,0.0391846692504818
Bacillus_subtilis_168_lysate_R1,P14204_comA,0.958893095699309,-29.9939667180079,-37.0335286305923,47.1595,0.070894539688012
Bacillus_subtilis_168_lysate_R1,P14205_yuxO,1.31585661773663,-33.3931228173317,-39.0301284053686,45.5975,0.125998332394618
Bacillus_subtilis_168_lysate_R1,P14802_yoxD,0.980964240133825,-29.9050688281142,-37.329737137977,48.4911,0.0568660333638776
Bacillus_subtilis_168_lysate_R1,P14949_trxA,0.943757213249716,-14.181600745923,-72.0730936266365,NaN,0.334361741797554
Bacillus_subtilis_168_lysate_R1,P14951_uvrC,1.0050429703682,-32.1914697183149,-39.4013944072627,49.4192,0.0758574728519
Bacillus_subtilis_168_lysate_R1,P15874_grpE,1.05409709702157,-31.7466535240887,-36.3748066138615,41.3876,0.106716417944351
Bacillus_subtilis_168_lysate_R1,P16263_odhB,0.987983800258863,-29.7803277082911,-35.8047268810054,43.6128,0.0602623521395237
Bacillus_subtilis_168_lysate_R1,P16304_adk,1.04135776927198,-25.7698273882033,-34.5441683712678,52.5365,0.102764964978302
Bacillus_subtilis_168_lysate_R1,P16336_secY,81.4495326018948,-2.44838702107237,-3.21414933160557,NaN,0.082910857431093
Bacillus_subtilis_168_lysate_R1,P16397_bpr,2.05272176137369,-0.615261877555127,-1.08604474041952,NaN,0.121790540455252
Bacillus_subtilis_168_lysate_R1,P16440_ribE,1.17770476884065,-33.0045235461812,-38.483554597084,44.8105,0.120842688215624
Bacillus_subtilis_168_lysate_R1,P16497_kinA,0.963424575752478,-30.2145588323702,-35.7595819828377,42.5288,0.0644259242244799
Bacillus_subtilis_168_lysate_R1,P16524_patA,1.06128551400347,-31.8720421850567,-36.8990315573281,42.5535,0.0586251071813411
Bacillus_subtilis_168_lysate_R1,P16616_hemC,1.06959116289869,-34.2328818409846,-45.7713226261891,69.1495,0.122400915459409
Bacillus_subtilis_168_lysate_R1,P16618_hemA,1.13705367704356,-32.5829408957291,-37.7711691627578,43.635,0.0896454602071178
Bacillus_subtilis_168_lysate_R1,P16971_recA,1.03865130787938,-31.3066067228915,-35.968722891237,41.0686,0.0559093751090042
Bacillus_subtilis_168_lysate_R1,P17585_aadK,1.06325329644108,-31.3182932719412,-35.4886085856237,39.8286,0.0581964311194919
Bacillus_subtilis_168_lysate_R1,P17616_ypuD,1.0392865825728,-29.131360726383,-42.9731662269618,90.5116,0.0815726027048317
Bacillus_subtilis_168_lysate_R1,P17618_ribD,1.12625395577068,-32.9943423083264,-38.9730386310944,46.2181,0.106869258493052
Bacillus_subtilis_168_lysate_R1,P17620_ribBA,1.01230553492192,-32.1909606546677,-37.7497805461258,44.3062,0.148515004277571
Bacillus_subtilis_168_lysate_R1,P17622_ribT,1.06916564601509,-31.6345131053013,-37.5191113146357,44.7602,0.076575272099201
Bacillus_subtilis_168_lysate_R1,P17631_dnaJ,1.02601047569197,-30.8657132896854,-37.3710382672165,46.0342,0.0404445369970282
Bacillus_subtilis_168_lysate_R1,P17731_hisC,1.04900477639031,-32.1151395745845,-37.4850169570403,43.7095,0.0872211502545031
Bacillus_subtilis_168_lysate_R1,P17820_dnaK,1.60228676519214,-15.4972972439851,-21.1581714638507,33.8337,0.088002217379528
Bacillus_subtilis_168_lysate_R1,P17865_ftsZ,1.08702438348359,-32.294137987663,-37.3369556710796,42.9811,0.135149794874052
Bacillus_subtilis_168_lysate_R1,P17889_infB,1.0232561654458,-31.7953766158289,-37.997817001296,45.8534,0.0654270868045916
Bacillus_subtilis_168_lysate_R1,P17893_argR,1.00006174760853,-29.9162314834875,-34.2877398833261,39.0276,0.0298919416963727
Bacillus_subtilis_168_lysate_R1,P17894_recN,1.248200219945,-33.4650042901958,-39.5445238364164,46.9227,0.0656733121392128
Bacillus_subtilis_168_lysate_R1,P17903_rsbV,1.05642063484335,-30.5648729662254,-38.7036747295157,51.6821,0.0952435565562551
Bacillus_subtilis_168_lysate_R1,P17904_rsbW,1.02696488011565,-30.0652660648675,-35.1635734726249,41.1178,0.0593226651351937
Bacillus_subtilis_168_lysate_R1,P17906_rsbX,1.04252307393326,-31.4962755681537,-37.0538204549449,43.6876,0.0344292616071435
Bacillus_subtilis_168_lysate_R1,P17921_pheS,1.0002305352136,-31.3672171079441,-36.9974537232353,43.7833,0.0658196085358864
Bacillus_subtilis_168_lysate_R1,P17922_pheT,1.35106796064581,-23.7401546217749,-28.1096636409874,33.453,0.129122010518057
Bacillus_subtilis_168_lysate_R1,P18156_glpF,0.615343197633409,-16.6901586914288,-77.8577463603367,NaN,0.55038100668329
Bacillus_subtilis_168_lysate_R1,P18157_glpK,1.19406644471134,-31.9276932295604,-35.7480247545215,39.5575,0.0274766123670227
Bacillus_subtilis_168_lysate_R1,P18158_glpD,0.986430466230269,-31.0564720541412,-36.7156722250642,43.5958,0.0568184621896622
Bacillus_subtilis_168_lysate_R1,P18159_pgcA,0.91712837575394,-30.9013465963653,-37.096289807393,45.0789,0.17408468026377
Bacillus_subtilis_168_lysate_R1,P18185_carB,411.66430830926,-2.61600185379115,-3.25935205851168,NaN,0.0944675241515883
Bacillus_subtilis_168_lysate_R1,P18186_argF,1.12241198741139,-35.9395874169663,-52.473437301332,105.7658,0.162889907965542
Bacillus_subtilis_168_lysate_R1,P18255_thrS,1.01946957625798,-31.8946444778478,-37.9506213889761,45.4947,0.0626571242551834
Bacillus_subtilis_168_lysate_R1,P18256_thrZ,0.983588736166348,-31.1748668781685,-36.5389564385053,42.8533,0.0738715860161903
Bacillus_subtilis_168_lysate_R1,P18579_murB,1.07994836642184,-31.8957160251362,-36.7029469437057,41.9916,0.0495362946258175
Bacillus_subtilis_168_lysate_R1,P19079_cdd,1.08611849301054,-33.6662614350556,-42.6923407198475,57.1725,0.0752871714329729
