dataset,protein_id,beta_param_1,beta_param_2,beta_param_3,melt_point,t_opt,rmse,fn_th
Arabidopsis_thaliana_seedling_lysate,P82805_TOM20-4,1.09727989573711,-19.7510780884805,-26.8351061059033,42.3256,19.7510780884805,0.121015768295203,0.258507136835272
Arabidopsis_thaliana_seedling_lysate,P82869_CYP37,1.24833288534033,-27.7681110963474,-32.7455285763845,38.7399,27.7681110963474,0.0461129790440787,0.0665316800858705
Arabidopsis_thaliana_seedling_lysate,P83291_CBR2,1.21824560725931,-29.0511245304639,-36.099841602606,46.5032,29.0511245304639,0.126596970746534,0.217827542950616
Arabidopsis_thaliana_seedling_lysate,P83484_At5g08690,1.18117029506511,-28.2432337619751,-34.2288940225987,42.2299,28.2432337619751,0.147814399647226,0.127674284998536
Arabidopsis_thaliana_seedling_lysate,P83755_psbA,1.00041944214738,-25.1428128451646,-29.1919657809547,33.7948,25.1428128451646,0.011644391838306,0.0203766408628566
Arabidopsis_thaliana_seedling_lysate,P92540_AtMg01060,1.32271345577239,-29.8040525416196,-37.601930221164,49.8483,29.8040525416196,0.10363498008049,0.307262721709624
Arabidopsis_thaliana_seedling_lysate,P92549_ATPA,1.01387115090296,-26.4914446766258,-32.7725594834345,41.878,26.4914446766258,0.0604156696235906,0.131314827099423
Arabidopsis_thaliana_seedling_lysate,P92935_AATP2,1.02646008842079,-26.267893507951,-31.4466071634257,38.0492,26.267893507951,0.0540212580305779,0.0658230790263964
Arabidopsis_thaliana_seedling_lysate,P92947_MDAR5,1.21095373956641,-29.0472690560652,-36.0348501117105,46.2788,29.0472690560652,0.156485366491478,0.211293025139725
Arabidopsis_thaliana_seedling_lysate,P92948_CDC5,2.4178692057823,-0.649800933833775,-1.13974497075447,NaN,NaN,0.208424516099932,NaN
Arabidopsis_thaliana_seedling_lysate,P92959_RPL24,1.10875095764808,-28.5470768394722,-37.3149093715647,53.3418,28.5470768394722,0.138817925268726,0.338786892953753
Arabidopsis_thaliana_seedling_lysate,P92963_RABB1C,0.99275170978957,-24.7619441817782,-30.3075816275759,38.0126,24.7619441817782,0.0424936021610343,0.0862586513085009
Arabidopsis_thaliana_seedling_lysate,P92964_RS31,1.41040079449362,-28.5573903233297,-33.9684258370597,40.7006,28.5573903233297,0.141016397863002,0.105302854240871
Arabidopsis_thaliana_seedling_lysate,P92974_UBA2,1.08344182848239,-27.5268667105514,-33.4655766052697,41.5015,27.5268667105514,0.0994832783546432,0.114642885536782
Arabidopsis_thaliana_seedling_lysate,P92976_SSL11,1.11396555397328,-28.501918461642,-35.5478396347651,46.1031,28.501918461642,0.153768734620569,0.199573423429428
Arabidopsis_thaliana_seedling_lysate,P92979_APR1,1.07641127076724,-27.3691641578151,-33.4903280664197,41.9866,27.3691641578151,0.0682450962976231,0.126499215978069
Arabidopsis_thaliana_seedling_lysate,P92994_CYP73A5,1.06093116326828,-22.9657605843675,-27.5356877138102,33.3965,22.9657605843675,0.0250040422122664,0.0433505742866516
Arabidopsis_thaliana_seedling_lysate,P93008_RH21,1.08188336419364,-27.7299299024901,-34.2319977491229,43.5781,27.7299299024901,0.114410105315698,0.153891142472279
Arabidopsis_thaliana_seedling_lysate,P93009_CUTA,1.08787332564149,-27.9769131229499,-37.2823224720637,55.8464,27.9769131229499,0.196552131900287,0.377259748063474
Arabidopsis_thaliana_seedling_lysate,P93014_rps5,1.12249914627086,-19.840826747055,-27.7349091458032,47.6581,19.840826747055,0.140623801041601,0.344589313647444
Arabidopsis_thaliana_seedling_lysate,P93017_DRMH1,0.905681346435716,-42.6152300637115,-132.684517234116,NaN,NaN,0.315187872442164,NaN
Arabidopsis_thaliana_seedling_lysate,P93025_PHOT2,1.00511580893069,-25.8656116566843,-32.4428553716983,42.5263,25.8656116566843,0.0641380068297355,0.152266702741753
Arabidopsis_thaliana_seedling_lysate,P93026_VSR1,1.04845563557222,-27.9729874600478,-35.432494746059,47.343,27.9729874600478,0.126512116985696,0.220143162306464
Arabidopsis_thaliana_seedling_lysate,P93028_UBA1,1.22698891812286,-27.5519072078195,-32.2821807368032,37.8437,27.5519072078195,0.0376532173150796,0.0522761252791921
Arabidopsis_thaliana_seedling_lysate,P93031_MUR1,1.0806478000101,-26.9201175416922,-31.9186917075675,38.0629,26.9201175416922,0.0464711160193246,0.0591478459134579
Arabidopsis_thaliana_seedling_lysate,P93032_IDH2,1.16095585939769,-27.3941913207571,-32.5177223147351,38.8427,27.3941913207571,0.0672572967226204,0.0701376922724686
Arabidopsis_thaliana_seedling_lysate,P93033_FUM1,1.15792855700755,-28.4028258528332,-34.9533737366218,44.2527,28.4028258528332,0.135962870040654,0.167607975366579
Arabidopsis_thaliana_seedling_lysate,P93042_RHD3,1.47594597316714,-27.2957151660948,-30.7738204614962,34.3283,27.2957151660948,0.0506094707722647,0.0116606453299909
Arabidopsis_thaliana_seedling_lysate,P93047_HMGB3,1.0390200157867,-26.8859596065585,-32.7577029919794,40.771,26.8859596065585,0.0784224513951817,0.106481628209395
Arabidopsis_thaliana_seedling_lysate,P93051_At2g48020,1.03498111149069,-26.0040510651022,-29.8114767404405,33.9436,26.0040510651022,0.0354194663849541,0.0145634062213119
Arabidopsis_thaliana_seedling_lysate,P93291_AtMg00260,1.25930241314727,-31.46421066791,-41.8647852089439,62.4661,31.46421066791,0.196663596997114,0.522571043787651
Arabidopsis_thaliana_seedling_lysate,P93303_YMF19,1.01256139009549,-25.9496556035672,-30.7190945002587,36.5466,25.9496556035672,0.041485107067266,0.0457951246892696
Arabidopsis_thaliana_seedling_lysate,P93306_NAD7,1.1069498388964,-27.2649268480116,-32.4558433237351,38.9329,27.2649268480116,0.077933907723355,0.0706691338692706
Arabidopsis_thaliana_seedling_lysate,P93655_LON1,1.04426191621628,-26.7192862320807,-32.0967249619119,39.0432,26.7192862320807,0.0550756136503383,0.0773292381114563
Arabidopsis_thaliana_seedling_lysate,P93732_PIP,1.40094224898579,-29.8595903925432,-36.8991701956571,47.0598,29.8595903925432,0.233824218873879,0.249070544241137
Arabidopsis_thaliana_seedling_lysate,P93736_TWN2,1.18515470102866,-27.5164327272846,-32.3873184018646,38.2119,27.5164327272846,0.0833467254053661,0.0576012630165696
Arabidopsis_thaliana_seedling_lysate,P93819_MDH1,1.23565588852013,-28.7691802720722,-35.1559910670719,43.974,28.7691802720722,0.176326786790196,0.164958522445629
Arabidopsis_thaliana_seedling_lysate,P93832_IMDH2,1.09920939463429,-29.3614151106877,-38.0237931188365,53.2233,29.3614151106877,0.13587113528631,0.325445424257059
Arabidopsis_thaliana_seedling_lysate,P94072_GER3,3.16724335219612,-26.7590820582816,-28.7766116391849,30.5245,26.7590820582816,0.0705289697558781,0.00019206794286784
Arabidopsis_thaliana_seedling_lysate,P94078_At3g26720,1.13749214802897,-29.3650735960169,-38.9101306473026,57.4603,29.3650735960169,0.110044341868916,0.4091526316597
Arabidopsis_thaliana_seedling_lysate,P94111_SSL12,1.23058362318566,-30.1007283898002,-38.4795667502656,52.3854,30.1007283898002,0.200391468283273,0.337796448174021
Arabidopsis_thaliana_seedling_lysate,Q00218_DHS2,1.04866702403771,-26.3201645868723,-30.9027588572359,36.3323,26.3201645868723,0.0402499382571404,0.0391390965272372
Arabidopsis_thaliana_seedling_lysate,Q00874_DRT100,1.01215599596207,-23.7194572739095,-31.9794303152411,49.3847,23.7194572739095,0.102978501803114,0.296084662458067
Arabidopsis_thaliana_seedling_lysate,Q01474_SAR1B,1.00551906032023,-25.7454130715728,-31.9925957540899,41.2136,25.7454130715728,0.103648335466954,0.129727521635039
Arabidopsis_thaliana_seedling_lysate,Q01525_GRF2,1.21019538369248,-29.170031984793,-36.2671586490214,46.7648,29.170031984793,0.169519346611446,0.220437415984292
Arabidopsis_thaliana_seedling_lysate,Q01667_LHCA1,1.06011736995074,-26.5442876250697,-31.111883908724,36.4888,26.5442876250697,0.0384991354636749,0.0388139412782838
Arabidopsis_thaliana_seedling_lysate,Q01908_ATPC1,1.00779797294065,-26.6067152866171,-33.3160515428649,43.531,26.6067152866171,0.0846813451783309,0.160032524180438
Arabidopsis_thaliana_seedling_lysate,Q01909_ATPC2,1.02959636042894,-27.153311316462,-35.2505313461999,49.6111,27.153311316462,0.0926933985956469,0.267513940082125
Arabidopsis_thaliana_seedling_lysate,Q02166_PAT1,1.14313486694216,-27.3125076422645,-32.4556480399598,38.8307,27.3125076422645,0.0711035792284094,0.0702209566823983
Arabidopsis_thaliana_seedling_lysate,Q02971_CAD7,1.1121949533358,-27.2446826355545,-32.4219178043336,38.8744,27.2446826355545,0.064302781793408,0.0702559440185635
Arabidopsis_thaliana_seedling_lysate,Q03250_RBG7,19.5765284716735,-0.628842385447973,-0.947555110701542,NaN,NaN,0.206564992679409,NaN
Arabidopsis_thaliana_seedling_lysate,Q03251_RBG8,2.24692914711126,-0.639678005039261,-1.13286295939776,NaN,NaN,0.266599750727593,NaN
Arabidopsis_thaliana_seedling_lysate,Q04613_AtMg00640,1.11146605141536,-26.5838050662819,-30.4997394213078,34.7616,26.5838050662819,0.0454189024513848,0.0182215677166299
Arabidopsis_thaliana_seedling_lysate,Q04836_CP31A,0.970440185993865,-24.4296350407947,-99.645587168451,NaN,NaN,0.24957031001511,NaN
Arabidopsis_thaliana_seedling_lysate,Q05153_SSRP1,1.20191088906264,-29.2955871638932,-37.1461147734313,49.7351,29.2955871638932,0.0985319393519007,0.28435433318681
Arabidopsis_thaliana_seedling_lysate,Q05431_APX1,1.1273443711608,-27.8043459757986,-34.0214542264507,42.6495,27.8043459757986,0.0646920344958646,0.138878569860536
Arabidopsis_thaliana_seedling_lysate,Q05728_PUR5,1.11595980553667,-27.4160449765524,-32.6579595275904,39.2155,27.4160449765524,0.116889801583499,0.074017396073389
Arabidopsis_thaliana_seedling_lysate,Q05753_AKRP,1.08497450225086,-26.6557367241821,-34.549194935019,48.4508,26.6557367241821,0.204149568661256,0.267169441365296
Arabidopsis_thaliana_seedling_lysate,Q05758_At3g58610,1.15524922786919,-27.3234182674469,-32.1634109541108,37.9533,27.3234182674469,0.0496185736252943,0.0546850220766651
Arabidopsis_thaliana_seedling_lysate,Q05762_THY-1,1.07860456049951,-27.4659225799178,-33.2823539811908,41.0531,27.4659225799178,0.113313977805254,0.106140546685337
Arabidopsis_thaliana_seedling_lysate,Q06327_LOX1,1.20705595929584,-28.7694439045579,-35.3257426612307,44.5512,28.7694439045579,0.176379609865443,0.174829894489481
Arabidopsis_thaliana_seedling_lysate,Q06588_ACO4,1.00741421499124,-26.5032307218993,-34.0389034576769,46.7963,26.5032307218993,0.102764841169286,0.221379245722344
Arabidopsis_thaliana_seedling_lysate,Q07116_Suox,1.18686645060561,-29.064170167383,-36.2870106922439,47.1535,29.064170167383,0.308052983129655,0.22693906688095
Arabidopsis_thaliana_seedling_lysate,Q07356_PDS,1.12555926901397,-27.5978918372915,-33.0385024554026,39.9748,27.5978918372915,0.1193420540303,0.0863284099684596
Arabidopsis_thaliana_seedling_lysate,Q07473_LHCB4.1,1.05235079464084,-26.3028691067399,-30.5373987677723,35.3501,26.3028691067399,0.0227044501550569,0.0265295573792905
Arabidopsis_thaliana_seedling_lysate,Q07970_KIN14C,1.02962179127148,-22.9931522439873,-28.0666951451028,35.0412,22.9931522439873,0.066293183628021,0.0668255338416085
Arabidopsis_thaliana_seedling_lysate,Q08112_RPS15A,1.00866876158453,-25.4832284762443,-29.5275185950594,34.0908,25.4832284762443,0.0423088226106776,0.0202299111755378
Arabidopsis_thaliana_seedling_lysate,Q08466_CKA2,1.06395622493882,-26.7556602082454,-31.6492050408169,37.6113,26.7556602082454,0.0593638250901797,0.0532298453177475
Arabidopsis_thaliana_seedling_lysate,Q08682_RPSaA,1.13039652222084,-27.2924509692294,-32.4316446460175,38.8016,27.2924509692294,0.0382805396458524,0.0692328208633423
Arabidopsis_thaliana_seedling_lysate,Q08A71_PRMT6,1.08882820684757,-27.9998605874422,-34.9488597295609,45.392,27.9998605874422,0.104312438017689,0.188322591549812
Arabidopsis_thaliana_seedling_lysate,Q09152_FPS1,1.19035808064478,-27.3261337853683,-31.8820287706085,37.1549,27.3261337853683,0.0587960553857298,0.042643094799166
Arabidopsis_thaliana_seedling_lysate,Q0WL80_UGGT,1.14632516144401,-28.6205627110311,-35.5025801983267,45.5884,28.6205627110311,0.150301164528989,0.191931492417772
Arabidopsis_thaliana_seedling_lysate,Q0WLC6_MRL1,1.38332059837755,-17.2716925842577,-22.6095709521729,32.4305,17.2716925842577,0.0811756703377318,0.160665197037621
Arabidopsis_thaliana_seedling_lysate,Q0WLC7_CBSCBSPB4,1.07109998397836,-27.1621241902407,-32.7881917525241,40.1937,27.1621241902407,0.0692464854794706,0.0937019520120928
Arabidopsis_thaliana_seedling_lysate,Q0WM29_ALDH6B2,1.10276300415514,-28.6480062019836,-35.9865362454956,47.3064,28.6480062019836,0.167900029813793,0.220561445666851
Arabidopsis_thaliana_seedling_lysate,Q0WML0_ABCB27,0.997280319057677,-25.3052392237233,-29.8387802927792,35.2969,25.3052392237233,0.0499465260666805,0.0361223492441972
Arabidopsis_thaliana_seedling_lysate,Q0WNJ6_CHC1,1.08424755587769,-26.7057890344516,-31.1770471430037,36.3635,26.7057890344516,0.0443972142996083,0.0357350714990767
Arabidopsis_thaliana_seedling_lysate,Q0WNZ5_MS3,1.10616777011477,-27.4848419303429,-32.966297470884,40.0061,27.4848419303429,0.128819683654514,0.0874103574032862
Arabidopsis_thaliana_seedling_lysate,Q0WP12_HOL1,1.11406219308786,-28.2899390463904,-35.0711803430433,44.9851,28.2899390463904,0.115833190330879,0.179080865244771
Arabidopsis_thaliana_seedling_lysate,Q0WP44_HST1,1.04535005326274,-26.4903047549809,-31.4473658081186,37.5687,26.4903047549809,0.0798477146440519,0.0555416834346889
Arabidopsis_thaliana_seedling_lysate,Q0WPF2_PCFS4,1.02476158911542,-23.7248985254643,-30.2523157390238,40.97,23.7248985254643,0.0763897587936157,0.16029451949345
Arabidopsis_thaliana_seedling_lysate,Q0WPH8_NEK5,4.08245087258242,-0.724769043809101,-1.20796338862997,NaN,NaN,0.234217312600856,NaN
Arabidopsis_thaliana_seedling_lysate,Q0WPI9_At3g53100,1.05176816427622,-30.1254026400477,-40.5175262605393,62.1644,30.1254026400477,0.265155076329744,0.437824554250416
Arabidopsis_thaliana_seedling_lysate,Q0WPN8_CRRSP60,0.992202133617885,-26.1320765067842,-33.3164959134319,45.1051,26.1320765067842,0.0922356098592626,0.193247130484451
Arabidopsis_thaliana_seedling_lysate,Q0WPW4_At1g77330,1.02666498960629,-24.6691966935859,-32.8576034333635,49.1547,24.6691966935859,0.182938349691668,0.287036425985896
Arabidopsis_thaliana_seedling_lysate,Q0WQ57_At4g12770,1.30324300799061,-12.3116862237665,-19.0572380041333,51.4713,12.3116862237665,0.117269522811443,0.519637993300503
Arabidopsis_thaliana_seedling_lysate,Q0WQF4_VPS53,1.03825318253353,-26.6248259525786,-31.8470732141808,38.4838,26.6248259525786,0.0639703557162943,0.0684950717804522
Arabidopsis_thaliana_seedling_lysate,Q0WQF7_LTA3,4.03928189903307,-1.15756042385786,-1.87545486113156,NaN,NaN,0.082306856707098,NaN
Arabidopsis_thaliana_seedling_lysate,Q0WRJ2_TSC10A,1.12409345810702,-27.8199583797998,-33.6101706577571,41.2562,27.8199583797998,0.160505705142832,0.108485732353107
Arabidopsis_thaliana_seedling_lysate,Q0WRJ7_FKBP20-2,1.2148229358946,-28.1142245400135,-33.7515135235298,41.0164,28.1142245400135,0.126448101837499,0.106135739883765
Arabidopsis_thaliana_seedling_lysate,Q0WRW8_At3g07570,1.04521365922211,-26.7658294629152,-31.9751421974979,38.5635,26.7658294629152,0.128622587299012,0.0681211441786248
Arabidopsis_thaliana_seedling_lysate,Q0WSY2_FPP4,1.01931727334805,-26.6275466360091,-37.3843302746152,65.1637,26.6275466360091,0.165594305079393,0.465620106073338
Arabidopsis_thaliana_seedling_lysate,Q0WT48_ERDJ2A,1.04799675421375,-26.6203736389956,-31.6019506715647,37.7537,26.6203736389956,0.063532214518475,0.0567653279457934
Arabidopsis_thaliana_seedling_lysate,Q0WTP1_AUG7,1.01248916241488,-27.1051917618936,-35.9324972002611,53.1246,27.1051917618936,0.110060236092975,0.318974099892071
Arabidopsis_thaliana_seedling_lysate,Q0WV25_TUBA4,1.03324463101709,-26.5937220870816,-31.8001053280222,38.409,26.5937220870816,0.0724141678536139,0.0673573827308171
Arabidopsis_thaliana_seedling_lysate,Q0WVD6_PRMT3,1.06325004107222,-27.4575294934731,-33.88288280712,43.1047,27.4575294934731,0.0960463106163053,0.146142950291839
Arabidopsis_thaliana_seedling_lysate,Q0WVL7_GC5,1.48544575656462,-0.432772923778622,-0.812631650419052,159.5295,0.432772923778622,0.250439555065114,0.832018723513273
Arabidopsis_thaliana_seedling_lysate,Q0WVX5_SS4,1.07683258228254,-27.0715145643356,-32.3638138829868,39.0757,27.0715145643356,0.0684357430464678,0.0745046258508827
Arabidopsis_thaliana_seedling_lysate,Q0WW26_At4g34450,1.0708791507053,-27.2891174213198,-33.1904609803348,41.1889,27.2891174213198,0.0674577185791242,0.111132841040468
Arabidopsis_thaliana_seedling_lysate,Q0WWT7_STR11,1.02661208882656,-25.9901624655479,-30.5064188319709,35.8515,25.9901624655479,0.0278193270540793,0.0359500090115821
Arabidopsis_thaliana_seedling_lysate,Q1ECE0_PVA41,1.15934714640118,-28.4841384381855,-34.9567275594433,44.0452,28.4841384381855,0.16179586237958,0.161630344971192
Arabidopsis_thaliana_seedling_lysate,Q1G3C4_RL4,1.71138074830695,-4.35151862030621,-7.36692323996229,44.4213,4.35151862030621,0.245152672248727,0.705744144502122
Arabidopsis_thaliana_seedling_lysate,Q1G3M2_At3g19508,1.06328426937866,-26.6077326440994,-31.3774037406957,37.1218,26.6077326440994,0.0338934674669957,0.0475519616000742
Arabidopsis_thaliana_seedling_lysate,Q1H537_DVR,1.05957050292344,-27.2027883442896,-33.2887257947299,41.7381,27.2027883442896,0.0592544168854393,0.122367131979721
Arabidopsis_thaliana_seedling_lysate,Q1H583_GLL22,1.08440186579654,-20.5947366819123,-28.5508834914579,47.7858,20.5947366819123,0.102911312219856,0.326832055207782
Arabidopsis_thaliana_seedling_lysate,Q1H595_LSM2,1.06778829615028,-27.6753387976459,-34.4916302383721,44.6726,27.6753387976459,0.104722801156278,0.175219567767958
Arabidopsis_thaliana_seedling_lysate,Q1HDT2_CHX24,1.02550444599731,-27.4275658409764,-33.7140955768323,42.5976,27.4275658409764,0.17172794560916,0.131492222522025
Arabidopsis_thaliana_seedling_lysate,Q1JPL4_NDB1,1.10829127961265,-28.6914857213645,-35.8036075044923,46.4815,28.6914857213645,0.210669388264437,0.203545161052335
Arabidopsis_thaliana_seedling_lysate,Q1JPL7_PME18,1.1872335439563,-18.0998698644856,-29.8859509398725,134.3959,18.0998698644856,0.3144011192215,0.801727782501841
Arabidopsis_thaliana_seedling_lysate,Q1KPV0_FZL,1.07610688784214,-27.0872443865459,-32.5199821513651,39.5224,27.0872443865459,0.0533178016881376,0.0825218136392195
Arabidopsis_thaliana_seedling_lysate,Q1WIQ6_ALDH11A3,1.22742930940057,-29.4040954579653,-36.7404449255671,47.8133,29.4040954579653,0.197813872283168,0.244377106065181
Arabidopsis_thaliana_seedling_lysate,Q24JL3_STR2,1.08157795108773,-26.6082222110682,-30.8579282879663,35.6683,26.6082222110682,0.0626065973918251,0.0276443531544696
Arabidopsis_thaliana_seedling_lysate,Q27GK7_TPR4,1.22193182216047,-28.3725269398883,-34.293149578118,42.125,28.3725269398883,0.130770588151922,0.127089555329271
Arabidopsis_thaliana_seedling_lysate,Q29Q26_AKR2B,0.909564475919434,-0.218464655229638,-0.432049778915959,NaN,NaN,0.323178857938245,NaN
Arabidopsis_thaliana_seedling_lysate,Q2UVJ5_CCC1,1.2527348235822,-27.5694952989239,-32.1108273442224,37.3336,27.5694952989239,0.105476847457777,0.0441071868990461
Arabidopsis_thaliana_seedling_lysate,Q2V2S7_ndhM,1.20098321676955,-30.1660564700413,-39.582682711945,57.0922,30.1660564700413,0.179077762849023,0.419284300842605
Arabidopsis_thaliana_seedling_lysate,Q2V465_SCPL11,1.05193183776952,-28.2512541759478,-36.7932706267858,52.1567,28.2512541759478,0.119999859455164,0.304708638799323
Arabidopsis_thaliana_seedling_lysate,Q38799_PDH2,1.12105630172986,-27.9449866710187,-34.5320173373431,44.0382,27.9449866710187,0.0444109955107978,0.165635539383981
Arabidopsis_thaliana_seedling_lysate,Q38814_THI1,1.34257248833957,-4.34458928409307,-7.7232046274412,114.8101,4.34458928409307,0.107445920978106,0.767902300636169
Arabidopsis_thaliana_seedling_lysate,Q38845_PP2AA1,1.08855026578543,-27.2013884516049,-32.5701077858117,39.4198,27.2013884516049,0.0660834325267839,0.0795960350418444
Arabidopsis_thaliana_seedling_lysate,Q38854_DXS,1.10298325358122,-26.9007060448612,-31.5943610000922,37.162,26.9007060448612,0.0417804927520853,0.0456516087853214
Arabidopsis_thaliana_seedling_lysate,Q38857_XTH22,1.12077779395077,-26.7261350181612,-30.8004142379458,35.3073,26.7261350181612,0.0199572218899054,0.0228647854228904
Arabidopsis_thaliana_seedling_lysate,Q38858_CRT2,1.14052949481754,-29.1207720351871,-37.2909450408703,50.9501,29.1207720351871,0.13827290558896,0.296892793154089
Arabidopsis_thaliana_seedling_lysate,Q38859_NRPB11,1.00688766943176,-21.1054976489318,-29.4645686758227,50.4188,21.1054976489318,0.208922603384197,0.331664928492811
Arabidopsis_thaliana_seedling_lysate,Q38862_IPS2,1.30618674029581,-28.3917446543966,-34.0998478451877,41.4686,28.3917446543966,0.0852054662911627,0.119276988452391
Arabidopsis_thaliana_seedling_lysate,Q38867_CYP19-3,1.34706072768274,-28.3941779736828,-33.8079644298972,40.569,28.3941779736828,0.141297251543611,0.10083134361285
Arabidopsis_thaliana_seedling_lysate,Q38868_CPK9,1.0921182514955,-27.5864370606353,-33.4919622649441,41.4403,27.5864370606353,0.106947527801527,0.11325789665906
Arabidopsis_thaliana_seedling_lysate,Q38871_CPK5,1.07698742618312,-27.1061951551344,-32.6838679310971,39.9938,27.1061951551344,0.0588614760961568,0.0912891905331627
Arabidopsis_thaliana_seedling_lysate,Q38882_PLDALPHA1,1.16659852189739,-28.3100897079915,-34.4874380613256,42.9127,28.3100897079915,0.153101427597246,0.140164452453856
Arabidopsis_thaliana_seedling_lysate,Q38884_TIF3I1,1.29020769498868,-28.3039841231478,-33.8037419359104,40.7525,28.3039841231478,0.118721269374535,0.102641424064104
Arabidopsis_thaliana_seedling_lysate,Q38890_KOR,1.09929224898574,-26.9008420229994,-31.6735703684836,37.3881,26.9008420229994,0.0220526522109857,0.0491053618120823
Arabidopsis_thaliana_seedling_lysate,Q38893_ZDS1,1.16977192914048,-27.4306847919919,-32.2809110275054,38.0771,27.4306847919919,0.0776131070905171,0.0558374230459909
Arabidopsis_thaliana_seedling_lysate,Q38900_CYP19-1,1.02982684731825,-22.8032509456495,-29.6363412710803,41.8144,22.8032509456495,0.0760378948628966,0.190625644866285
Arabidopsis_thaliana_seedling_lysate,Q38919_ARAC4,1.03984769348944,-26.2826084594861,-31.0109389118853,36.7172,26.2826084594861,0.0101773208848061,0.0449330981899163
Arabidopsis_thaliana_seedling_lysate,Q38929_IPP1,1.20541606424505,-28.282992253557,-34.2105656963918,42.0745,28.282992253557,0.144854390383121,0.125948525483039
Arabidopsis_thaliana_seedling_lysate,Q38931_FKBP62,2.4088378866924,-0.517871768869663,-0.92046029153421,NaN,NaN,0.221227071590414,NaN
Arabidopsis_thaliana_seedling_lysate,Q38932_LUT2,1.21015550229959,-27.9914674545074,-33.331540183193,40.0029,27.9914674545074,0.172423691136119,0.0860353458604127
Arabidopsis_thaliana_seedling_lysate,Q38933_LCY1,1.01235915437281,-23.188034138276,-28.811955510714,37.1099,23.188034138276,0.101988021364428,0.0976367904859598
Arabidopsis_thaliana_seedling_lysate,Q38935_FKBP15-1,0.963717786048833,-10.2953313089876,-70.7173936589006,NaN,NaN,0.387365334817886,NaN
Arabidopsis_thaliana_seedling_lysate,Q38936_FKBP15-2,0.994986875540349,-26.1702236298698,-37.3230883199172,68.6915,26.1702236298698,0.253937930006413,0.484573269668255
Arabidopsis_thaliana_seedling_lysate,Q38942_RAE1,1.08027662296839,-27.43257614719,-33.3221072674109,41.2647,27.43257614719,0.0831274644500005,0.111145722493093
Arabidopsis_thaliana_seedling_lysate,Q38946_GDH2,0.989863339844651,-27.501326189187,-42.2309581341369,108.8272,27.501326189187,0.174244062189502,0.669643572308362
Arabidopsis_thaliana_seedling_lysate,Q38950_PP2AA2,1.21559218213028,-27.2535863454599,-31.5042323022502,36.2589,27.2535863454599,0.0792670271991581,0.0308699416377888
Arabidopsis_thaliana_seedling_lysate,Q38953_At3g26560,1.2924325915934,-27.5097315773517,-31.8001539655069,36.5993,27.5097315773517,0.0915585565401614,0.0343610318399716
Arabidopsis_thaliana_seedling_lysate,Q38954_PHT2-1,1.13628267580033,-28.4040872586715,-35.3903505221979,45.8138,28.4040872586715,0.0902071654977748,0.198889453695023
Arabidopsis_thaliana_seedling_lysate,Q38970_ACC1,1.07720153915087,-27.9587641293127,-34.7151058238385,44.6553,27.9587641293127,0.112881731598867,0.171752907970908
Arabidopsis_thaliana_seedling_lysate,Q38997_KIN10,1.07938297757115,-27.4986936828648,-33.7511598881114,42.5344,27.4986936828648,0.096044136130151,0.13587147446886
Arabidopsis_thaliana_seedling_lysate,Q39024_MPK4,1.10820066901881,-27.4633402231015,-33.0658531503817,40.3669,27.4633402231015,0.0821543134332756,0.0951280712774491
Arabidopsis_thaliana_seedling_lysate,Q39026_MPK6,1.26163313333619,-29.5915290964749,-37.123983388083,48.6818,29.5915290964749,0.144040918532418,0.268899128447566
Arabidopsis_thaliana_seedling_lysate,Q39041_BFRUCT4,1.12232926848749,-27.5061263326662,-33.0847874307913,40.3272,27.5061263326662,0.05343021889247,0.0947755951515892
Arabidopsis_thaliana_seedling_lysate,Q39043_MED37F,1.18974584963333,-29.1166045147949,-36.6498538307471,48.3682,29.1166045147949,0.140810153339986,0.254123622739095
Arabidopsis_thaliana_seedling_lysate,Q39048_CER2,1.01952739642672,-26.8125437015881,-33.4493244274525,43.402,26.8125437015881,0.0523120516172891,0.156188844599285
Arabidopsis_thaliana_seedling_lysate,Q39054_CNX1,1.25827613078397,-29.1161829610896,-35.9068027037549,45.6281,29.1161829610896,0.180338590062834,0.202167009770881
Arabidopsis_thaliana_seedling_lysate,Q39056_CNX3,0.995104933961185,-26.5171860688936,-35.9076241765511,56.1121,26.5171860688936,0.101738301078832,0.358304487291594
Arabidopsis_thaliana_seedling_lysate,Q39061_CP33,2.09531989476907,-0.645711284825862,-1.16138555135233,NaN,NaN,0.311846930194664,NaN
Arabidopsis_thaliana_seedling_lysate,Q39085_DIM,1.02713431976662,-25.942716752081,-30.1388954946151,34.9194,25.942716752081,0.0156105215175893,0.0248562693799603
Arabidopsis_thaliana_seedling_lysate,Q39089_PAC,1.2290400856478,-29.1660889367334,-36.7607282752908,48.6393,29.1660889367334,0.136773184691054,0.26794844957403
Arabidopsis_thaliana_seedling_lysate,Q39096_ERD15,0.797532967703528,-41.5833972453376,-128.644169473479,NaN,NaN,0.289107830161939,NaN
Arabidopsis_thaliana_seedling_lysate,Q39099_XTH4,1.01911752678973,-25.7993419473759,-29.8930443761819,34.5116,25.7993419473759,0.02264439087968,0.0216796884016442
Arabidopsis_thaliana_seedling_lysate,Q39102_FTSH1,1.03452879065019,-26.7816159584071,-32.8554928119762,41.3719,26.7816159584071,0.0381639795920993,0.119349071942283
